radius,start_time,a,b,bstd,n,mc
17,2016-01-31 00:00:00+00:00,2.2809701671405724,1.2867984648985238,2.159587680150734e-16,24.0,0.7
18,1990-01-31 00:00:00+00:00,4.266101608264608,0.697692670935689,1.5876691552427106e-14,5994.0,0.7
18,1990-07-31 00:00:00+00:00,4.266408277075143,0.6992703917615658,1.5026263212549648e-14,5983.0,0.7
18,1991-01-31 00:00:00+00:00,4.266247744011919,0.701847221331115,1.3360663218478813e-14,5956.0,0.7
18,1991-07-31 00:00:00+00:00,4.266037271059232,0.7036333982689446,1.7345140268188043e-14,5936.0,0.7
18,1992-01-31 00:00:00+00:00,4.266239711578554,0.7049686634778879,1.6906155560002454e-14,5926.0,0.7
18,1992-07-31 00:00:00+00:00,4.264626811265014,0.7089782180292582,1.679049290473983e-14,5866.0,0.7
18,1993-01-31 00:00:00+00:00,4.263306079546574,0.7100599841351115,1.6621550384412804e-14,5838.0,0.7
18,1993-07-31 00:00:00+00:00,4.262521143441869,0.7121350510711872,1.753485451304689e-14,5808.0,0.7
18,1994-01-31 00:00:00+00:00,4.262076166103171,0.713961146879146,1.599355428559251e-14,5785.0,0.7
18,1994-07-31 00:00:00+00:00,4.261402471130691,0.7156856967249707,1.711851911948217e-14,5760.0,0.7
18,1995-01-31 00:00:00+00:00,4.258281421500282,0.7188130787217294,1.7257364984611427e-14,5690.0,0.7
18,1995-07-31 00:00:00+00:00,4.255943168508053,0.7233734766321339,1.5413592267498244e-14,5618.0,0.7
18,1996-01-31 00:00:00+00:00,4.252880507939167,0.7281206092720939,1.5773841579442305e-14,5536.0,0.7
18,1996-07-31 00:00:00+00:00,4.24746116606493,0.7338604721110396,1.607453870064528e-14,5417.0,0.7
18,1997-01-31 00:00:00+00:00,4.243444512297374,0.7370046503840246,1.466616273047227e-14,5340.0,0.7
18,1997-07-31 00:00:00+00:00,4.241209650465272,0.7417632126847415,1.5520824556914566e-14,5272.0,0.7
18,1998-01-31 00:00:00+00:00,4.235059267863747,0.7429418577881486,1.6001417354259404e-14,5188.0,0.7
18,1998-07-31 00:00:00+00:00,4.223920111098803,0.7411807150727562,1.4845785000715626e-14,5071.0,0.7
18,1999-01-31 00:00:00+00:00,4.212852664164305,0.7412315052907542,1.5484410696698347e-14,4943.0,0.7
18,1999-07-31 00:00:00+00:00,4.197901990316512,0.744191680031077,1.650455418121726e-14,4753.0,0.7
18,2000-01-31 00:00:00+00:00,4.176722950646426,0.7458074228527167,1.4784375033056704e-14,4515.0,0.7
18,2000-07-31 00:00:00+00:00,4.089157264274384,0.7643309753733879,4.2397171390795965e-15,3582.0,0.7
18,2001-01-31 00:00:00+00:00,4.055210507181925,0.7697247981921732,5.14343116306386e-16,3284.0,0.7
18,2001-07-31 00:00:00+00:00,4.038833835434474,0.768836817232231,6.809373683620431e-16,3167.0,0.7
18,2002-01-31 00:00:00+00:00,4.016344099745624,0.767841617452802,4.904692391852742e-16,3012.0,0.7
18,2002-07-31 00:00:00+00:00,3.9899085686645672,0.7645944563215576,2.3347565107651082e-15,2849.0,0.7
18,2003-01-31 00:00:00+00:00,3.94595218181943,0.7647766275015172,1.6348781097742751e-15,2574.0,0.7
18,2003-07-31 00:00:00+00:00,3.9172727387453716,0.7747731210959763,1.9245265693045875e-15,2371.0,0.7
18,2004-01-31 00:00:00+00:00,3.9016074402575938,0.7772196007350176,2.814701008361942e-15,2278.0,0.7
18,2004-07-31 00:00:00+00:00,3.878619346910942,0.7808358141191769,3.442989266670405e-15,2148.0,0.7
18,2005-01-31 00:00:00+00:00,3.8584836273198455,0.7843805736310081,3.34626890876763e-15,2039.0,0.7
18,2005-07-31 00:00:00+00:00,3.841772765965737,0.7815516309804194,4.460766002945197e-15,1971.0,0.7
18,2006-01-31 00:00:00+00:00,3.8242620010779165,0.7802781002703634,5.154865312656959e-15,1897.0,0.7
18,2006-07-31 00:00:00+00:00,3.8007385007147567,0.7806173834049588,5.166359914576682e-15,1796.0,0.7
18,2007-01-31 00:00:00+00:00,3.774066982787017,0.7758677529120687,6.900824597573415e-15,1702.0,0.7
18,2007-07-31 00:00:00+00:00,3.7523512621532613,0.7909916788554838,6.296636452461675e-15,1580.0,0.7
18,2008-01-31 00:00:00+00:00,3.726744885412488,0.7858213610633399,6.81971161744174e-15,1502.0,0.7
18,2008-07-31 00:00:00+00:00,3.7054091979519015,0.796319824668709,7.68793905656352e-15,1406.0,0.7
18,2009-01-31 00:00:00+00:00,3.675105063154929,0.7973791665773905,8.264451072717521e-15,1309.0,0.7
18,2009-07-31 00:00:00+00:00,3.641128625474079,0.7915105993822055,7.24175725901589e-15,1222.0,0.7
18,2010-01-31 00:00:00+00:00,3.6132204468384086,0.7818106664636267,6.082542493740831e-15,1164.0,0.7
18,2010-07-31 00:00:00+00:00,3.5821276612995594,0.7821417209631988,3.31540533837202e-15,1083.0,0.7
18,2011-01-31 00:00:00+00:00,3.5183087258328243,0.7748822706157591,1.3697791021340491e-15,946.0,0.7
18,2011-07-31 00:00:00+00:00,3.4480818890517826,0.7910940376676345,1.2411262430591044e-15,784.0,0.7
